stiffness,height
4.102861765687983036e+08,-3.188683785155097983e+00
4.214999870089207888e+08,-3.188513834135601410e+00
4.330202897263084650e+08,-3.188348394011475850e+00
4.448554616697732210e+08,-3.188187345326563449e+00
4.570141087442068458e+08,-3.188030571773754929e+00
4.695050720683384538e+08,-3.187877960112750486e+00
4.823374344035280347e+08,-3.187729400089883924e+00
4.955205267582616210e+08,-3.187584784360042889e+00
5.090639351731582880e+08,-3.187444008410574625e+00
5.229775076914303899e+08,-3.187306970487158608e+00
5.372713615198593140e+08,-3.187173571521569215e+00
5.519558903854813576e+08,-3.187043715061343541e+00
5.670417720933552980e+08,-3.186917307201195371e+00
5.825399762908850908e+08,-3.186794256516265911e+00
5.984617724443657398e+08,-3.186674473997049617e+00
6.148187380335427523e+08,-3.186557872986044870e+00
6.316227669701317549e+08,-3.186444369116003372e+00
6.488860782464308739e+08,-3.186333880249784034e+00
6.666212248203241825e+08,-3.186226326421824240e+00
